,Ht,Wt,40yd,Vertical,Bench,BroadJump,3Cone,Shuttle,Combine_Year,Fantasy_PPR
4497,6.416666666666667,246.0,4.49,41.0,23.0,123.0,7.08,4.37,2009.0,146.1
4500,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,153.1
4570,6.5,247.0,4.51,33.5,27.0,116.0,7.08,4.37,2012.0,140.8
4577,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,141.3
4579,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,116.2
4581,6.5,264.0,4.68,33.5,23.0,116.0,7.08,4.37,2010.0,122.2
4591,6.583333333333333,270.0,4.78,30.0,16.0,111.0,7.26,4.32,2007.0,128.5
4594,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,123.2
4599,6.416666666666667,249.0,4.76,30.5,24.0,111.0,7.08,4.47,2013.0,106.9
4603,6.166666666666667,236.0,4.72,33.5,16.0,116.0,7.08,4.37,2013.0,114.7
4605,6.333333333333333,256.0,4.87,34.0,22.0,115.0,7.01,4.42,2007.0,101.7
4609,6.583333333333333,259.0,4.82,33.5,17.0,116.0,7.08,4.37,2013.0,82.7
4610,6.25,242.0,4.81,31.0,17.0,112.0,7.17,4.43,2013.0,102.7
4612,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,89.8
4613,6.416666666666667,261.0,4.66,35.0,20.0,113.0,7.07,4.53,2010.0,109.8
4616,6.416666666666667,256.0,4.79,33.5,22.0,116.0,7.08,4.37,2005.0,121.3
4628,6.5,261.0,4.8,37.0,23.0,118.0,7.24,4.82,2006.0,82.9
4630,6.416666666666667,250.0,4.68,35.5,22.0,119.0,6.92,4.32,2013.0,95.5
4633,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,97.8
4647,6.25,257.0,4.65,37.5,22.0,123.0,7.08,4.37,2003.0,83.3
4649,6.416666666666667,263.0,4.8,33.0,22.0,118.0,7.12,4.37,2009.0,92.6
4652,6.416666666666667,248.0,4.46,37.0,22.0,117.0,6.9,4.21,2011.0,90.4
4654,6.333333333333333,251.0,4.55,33.5,24.0,120.0,7.08,4.37,2004.0,81.8
4656,6.25,243.0,4.65,34.5,25.0,122.0,6.94,4.15,2011.0,81.8
4661,6.5,259.0,4.83,33.5,22.0,116.0,7.08,4.37,2011.0,79.3
4663,6.333333333333333,243.0,4.82,27.5,20.0,117.0,7.15,4.38,2008.0,73.0
4672,6.25,253.0,4.65,34.5,23.0,114.0,6.87,4.1,2006.0,67.2
4673,6.333333333333333,254.0,4.68,32.0,23.0,112.0,7.08,4.37,2010.0,75.2
4675,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,68.2
4678,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,68.7
4681,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,63.2
4684,6.416666666666667,251.0,4.88,30.5,20.0,113.0,7.12,4.28,2008.0,70.4
4686,6.333333333333333,259.0,4.72,33.5,19.0,112.0,6.94,4.34,2006.0,61.0
4696,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,53.6
4707,6.333333333333333,249.0,4.59,34.0,23.0,115.0,7.32,4.59,2010.0,58.3
4708,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,53.2
4710,6.416666666666667,246.0,4.82,33.5,17.0,116.0,7.08,4.37,2010.0,57.5
4713,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,49.4
4723,6.5,243.0,4.61,31.0,22.0,117.0,6.92,4.23,2008.0,37.7
4724,6.5,254.0,4.84,32.0,22.0,114.0,7.07,4.31,2013.0,34.4
4731,6.25,236.0,4.58,30.0,18.0,109.0,6.99,4.27,2008.0,44.4
4737,6.333333333333333,245.0,4.68,34.0,27.0,113.0,6.72,4.17,2010.0,42.9
4741,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,26.5
4745,6.333333333333333,264.0,4.77,33.5,25.0,116.0,7.08,4.37,2010.0,31.6
4752,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,25.0
4755,6.666666666666667,260.0,4.86,31.0,17.0,113.0,7.09,4.57,2013.0,28.5
4772,6.25,255.0,4.68,33.5,24.0,116.0,7.08,4.37,2008.0,20.0
4773,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,17.2
4774,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,24.3
4783,6.333333333333333,267.0,4.69,33.5,31.0,119.0,7.08,4.53,2013.0,19.9
4784,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,14.3
4788,6.333333333333333,260.0,4.72,36.0,22.0,113.0,7.09,4.01,2005.0,17.7
4790,6.25,244.0,4.5,37.5,18.0,125.0,7.08,4.51,2013.0,16.3
4796,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,15.6
4801,6.5,262.0,4.59,28.0,22.0,118.0,7.25,4.38,2008.0,12.2
4806,6.416666666666667,256.0,4.82,33.5,22.0,116.0,7.08,4.37,2010.0,14.8
4807,6.416666666666667,262.0,4.75,35.0,22.0,112.0,7.36,4.52,2013.0,15.2
4808,6.25,255.0,4.85,32.0,27.0,110.0,7.12,4.37,2012.0,9.0
4809,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,12.1
4817,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,9.6
4820,6.416666666666667,251.0,4.89,26.5,22.0,107.0,7.65,4.55,2009.0,20.3
4821,6.25,246.0,4.79,32.0,21.0,110.0,7.18,4.4,2012.0,14.2
4822,6.416666666666667,254.0,4.54,33.5,17.0,115.0,6.81,4.01,2006.0,15.2
4826,6.416666666666667,252.0,4.52,36.0,21.0,131.0,7.03,4.32,2012.0,13.9
4828,6.333333333333333,252.0,4.43,36.0,24.0,122.0,6.76,4.11,2012.0,19.3
4829,6.5,269.0,4.71,31.5,22.0,113.0,7.08,4.37,2013.0,7.9
4832,6.583333333333333,270.0,4.83,33.5,22.0,116.0,7.08,4.37,2007.0,8.1
4834,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,10.3
4845,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,11.3
4849,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,7.1
4850,6.25,249.0,4.54,42.5,23.0,130.0,6.9,4.4,2011.0,13.5
4855,6.416666666666667,270.0,4.93,33.5,19.0,116.0,7.08,4.37,2011.0,8.6
4859,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,6.6
4860,6.333333333333333,268.0,4.97,29.0,22.0,109.0,7.08,4.37,2010.0,6.8
4861,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,5.8
4869,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,9.0
4874,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,6.1
4879,6.083333333333333,226.0,4.4,43.5,24.0,125.0,6.96,4.3,2010.0,5.4
4880,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,6.1
4883,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,5.4
4886,6.416666666666667,251.0,4.78,33.5,20.0,112.0,6.84,4.27,2009.0,7.0
4892,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,9.0
4895,6.416666666666667,261.0,4.74,31.5,16.0,113.0,7.05,4.25,2005.0,3.8
4897,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,6.9
4907,6.416666666666667,238.0,4.69,33.5,20.0,122.0,7.0,4.24,2009.0,2.6
4910,6.166666666666667,251.0,4.73,33.5,35.0,116.0,7.08,4.37,2012.0,1.8
4917,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,1.5
4919,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,1.8
4920,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,1.7
4921,6.25,244.0,4.78,36.0,20.0,115.0,6.96,4.47,2007.0,2.3
4923,6.25,254.0,4.59,27.5,27.0,114.0,7.07,4.31,2008.0,2.5
4933,6.25,258.0,4.94,31.5,22.0,116.0,7.12,4.45,2013.0,1.4
4935,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,1.3
4942,6.333333333333333,251.0,4.65,39.5,28.0,120.0,7.09,4.31,2003.0,2.2
4945,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,0.3
4981,6.5,260.0,4.53,38.5,22.0,120.0,6.9,4.45,2010.0,237.2
4988,6.5,264.0,4.68,33.5,23.0,116.0,7.08,4.37,2010.0,198.0
4991,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,234.0
4998,6.416666666666667,256.0,4.79,33.5,22.0,116.0,7.08,4.37,2005.0,202.6
5004,6.5,264.0,4.65,31.0,25.0,116.0,7.08,4.37,2003.0,231.9
5012,6.5,254.0,4.51,35.5,23.0,114.0,7.04,4.48,2007.0,183.3
5016,6.333333333333333,245.0,4.68,34.0,27.0,113.0,6.72,4.17,2010.0,169.9
5018,6.25,253.0,4.65,34.5,23.0,114.0,6.87,4.1,2006.0,169.6
5020,6.5,259.0,4.83,33.5,22.0,116.0,7.08,4.37,2011.0,158.3
5021,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,183.6
5023,6.416666666666667,261.0,4.66,35.0,20.0,113.0,7.07,4.53,2010.0,165.7
5073,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,144.8
5078,6.5,259.0,4.68,34.0,18.0,118.0,7.64,4.53,2008.0,147.6
5082,6.583333333333333,270.0,4.78,30.0,16.0,111.0,7.26,4.32,2007.0,134.1
5090,6.25,254.0,4.38,42.0,33.0,128.0,7.0,4.17,2006.0,125.8
5104,6.166666666666667,245.0,4.64,33.5,22.0,116.0,7.08,4.37,2010.0,129.8
5106,6.25,243.0,4.65,34.5,25.0,122.0,6.94,4.15,2011.0,119.9
5107,6.5,261.0,4.8,37.0,23.0,118.0,7.24,4.82,2006.0,130.0
5109,6.333333333333333,243.0,4.82,27.5,20.0,117.0,7.15,4.38,2008.0,137.7
5112,6.416666666666667,246.0,4.49,41.0,23.0,123.0,7.08,4.37,2009.0,118.3
5115,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,129.4
5117,6.25,255.0,4.85,32.0,27.0,110.0,7.12,4.37,2012.0,115.6
5118,6.416666666666667,263.0,4.8,33.0,22.0,118.0,7.12,4.37,2009.0,129.7
5123,6.25,257.0,4.65,37.5,22.0,123.0,7.08,4.37,2003.0,114.5
5125,6.25,236.0,4.58,30.0,18.0,109.0,6.99,4.27,2008.0,119.5
5127,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,117.1
5129,6.333333333333333,260.0,4.72,36.0,22.0,113.0,7.09,4.01,2005.0,106.6
5132,6.333333333333333,259.0,4.72,33.5,19.0,112.0,6.94,4.34,2006.0,106.2
5149,6.333333333333333,256.0,4.87,34.0,22.0,115.0,7.01,4.42,2007.0,93.6
5151,6.416666666666667,254.0,4.54,33.5,17.0,115.0,6.81,4.01,2006.0,98.4
5156,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,82.9
5164,6.25,245.0,4.69,34.0,18.0,113.0,7.1,4.42,2010.0,84.3
5167,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,71.4
5174,6.333333333333333,259.0,4.71,35.5,19.0,113.0,6.99,4.57,2010.0,65.1
5178,6.166666666666667,242.0,4.53,38.0,26.0,131.0,6.88,4.14,2008.0,71.7
5188,6.416666666666667,248.0,4.46,37.0,22.0,117.0,6.9,4.21,2011.0,86.7
5191,6.5,247.0,4.51,33.5,27.0,116.0,7.08,4.37,2012.0,66.1
5199,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,46.3
5201,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,61.8
5209,6.25,254.0,4.59,27.5,27.0,114.0,7.07,4.31,2008.0,56.5
5210,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,51.2
5212,6.25,255.0,4.68,33.5,24.0,116.0,7.08,4.37,2008.0,56.6
5213,6.5,262.0,4.59,28.0,22.0,118.0,7.25,4.38,2008.0,51.9
5215,6.25,252.0,4.67,37.5,19.0,113.0,7.05,4.34,2006.0,43.6
5229,6.416666666666667,254.0,4.53,37.5,23.0,119.0,6.82,4.03,2011.0,48.6
5230,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,53.6
5247,6.25,244.0,4.78,36.0,20.0,115.0,6.96,4.47,2007.0,35.5
5257,6.333333333333333,249.0,4.59,34.0,23.0,115.0,7.32,4.59,2010.0,43.5
5259,6.416666666666667,258.0,4.68,33.0,27.0,115.0,7.03,4.4,2011.0,38.5
5265,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,38.0
5268,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,29.1
5294,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,26.1
5296,6.5,243.0,4.61,31.0,22.0,117.0,6.92,4.23,2008.0,19.8
5301,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,22.4
5305,6.5,252.0,4.78,35.0,22.0,116.0,6.96,4.41,2007.0,15.5
5308,6.416666666666667,245.0,4.83,32.5,21.0,109.0,6.99,4.09,2006.0,29.9
5310,6.666666666666667,258.0,4.62,37.5,22.0,118.0,7.47,4.67,2006.0,15.9
5317,6.416666666666667,251.0,4.78,33.5,20.0,112.0,6.84,4.27,2009.0,19.5
5320,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,11.8
5327,6.333333333333333,264.0,4.77,33.5,25.0,116.0,7.08,4.37,2010.0,15.9
5330,6.166666666666667,251.0,4.73,33.5,35.0,116.0,7.08,4.37,2012.0,18.1
5335,6.416666666666667,251.0,4.89,26.5,22.0,107.0,7.65,4.55,2009.0,13.5
5338,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,16.2
5341,6.333333333333333,252.0,4.43,36.0,24.0,122.0,6.76,4.11,2012.0,16.6
5342,6.416666666666667,252.0,4.68,33.5,22.0,116.0,7.08,4.37,2001.0,17.4
5346,6.583333333333333,270.0,4.83,33.5,22.0,116.0,7.08,4.37,2007.0,14.8
5348,6.333333333333333,268.0,4.97,29.0,22.0,109.0,7.08,4.37,2010.0,10.8
5351,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,14.2
5353,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,19.3
5358,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,8.9
5367,6.25,249.0,4.54,42.5,23.0,130.0,6.9,4.4,2011.0,11.3
5372,6.166666666666667,245.0,4.59,33.5,20.0,111.0,7.29,4.51,2011.0,12.7
5375,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,9.1
5379,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,10.1
5380,6.25,247.0,4.88,29.5,18.0,112.0,7.58,4.28,2002.0,14.1
5381,6.25,246.0,4.79,32.0,21.0,110.0,7.18,4.4,2012.0,12.1
5383,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,10.6
5386,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,8.0
5389,6.416666666666667,251.0,4.88,30.5,20.0,113.0,7.12,4.28,2008.0,12.3
5401,6.333333333333333,263.0,4.8,35.0,23.0,117.0,7.1,3.98,2004.0,5.0
5406,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,7.1
5407,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,5.1
5416,6.416666666666667,246.0,4.82,33.5,17.0,116.0,7.08,4.37,2010.0,3.5
5423,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,4.8
5426,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,6.1
5427,6.416666666666667,270.0,4.93,33.5,19.0,116.0,7.08,4.37,2011.0,3.5
5429,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,2.6
5434,6.5,244.0,4.83,33.5,22.0,116.0,7.08,4.37,2009.0,2.2
5436,6.25,265.0,4.87,33.0,22.0,115.0,7.21,4.19,2004.0,1.8
5438,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,1.7
5450,6.5,233.0,4.74,27.0,16.0,110.0,7.08,4.43,2008.0,1.6
5453,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,2.6
5454,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,2.3
5462,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,2.1
5467,6.333333333333333,251.0,4.55,33.5,24.0,120.0,7.08,4.37,2004.0,2.2
5471,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,0.7
5476,6.416666666666667,253.0,4.72,33.5,22.0,116.0,7.08,4.37,2013.0,1.3
5479,6.25,250.0,4.7,33.5,19.0,116.0,7.08,4.37,2010.0,-0.1
