,Ht,Wt,40yd,Vertical,Bench,BroadJump,3Cone,Shuttle,Combine_Year,Fantasy_PPR
3144,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,32.9
3146,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,39.6
3148,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,35.2
3153,5.75,207.0,4.69,32.5,19.0,115.0,7.08,4.38,2014.0,23.1
3154,5.75,199.0,4.61,34.0,19.0,122.0,7.0,4.24,2013.0,30.1
3157,5.916666666666667,201.0,4.37,34.5,19.0,120.0,7.0,4.24,2006.0,23.7
3161,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,19.6
3165,5.75,198.0,4.48,34.5,21.0,120.0,7.0,4.24,2016.0,35.6
3166,5.916666666666667,197.0,4.24,35.0,19.0,130.0,7.0,4.24,2008.0,15.5
3168,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,17.2
3173,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,15.0
3176,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,16.8
3177,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,18.7
3181,6.083333333333333,226.0,4.69,34.5,23.0,120.0,7.0,4.24,2009.0,19.3
3185,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,22.4
3187,5.916666666666667,196.0,4.37,34.5,18.0,120.0,7.0,4.24,2010.0,18.8
3193,5.75,217.0,4.61,34.0,17.0,116.0,7.0,4.18,2015.0,14.5
3194,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,20.8
3197,5.75,203.0,4.4,38.0,25.0,126.0,7.24,4.18,2011.0,11.9
3198,5.916666666666667,200.0,4.38,30.5,19.0,122.0,6.8,4.22,2008.0,13.4
3199,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,18.2
3202,5.916666666666667,220.0,4.56,34.5,16.0,120.0,7.0,4.24,2016.0,12.4
3206,6.083333333333333,211.0,4.33,33.0,19.0,128.0,7.0,4.24,2008.0,13.4
3208,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,16.4
3210,6.083333333333333,218.0,4.48,38.0,19.0,121.0,7.07,4.46,2014.0,9.4
3219,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,14.3
3221,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,8.6
3222,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,12.1
3224,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,10.3
3225,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,12.7
3227,5.916666666666667,230.0,4.56,38.0,19.0,129.0,7.27,4.06,2014.0,8.7
3236,5.916666666666667,224.0,4.62,34.5,19.0,117.0,6.86,4.15,2015.0,9.5
3241,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,13.0
3244,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,10.4
3253,6.083333333333333,217.0,4.4,38.5,19.0,127.0,7.09,4.4,2007.0,9.0
3258,6.0,221.0,4.53,35.5,11.0,121.0,6.96,4.28,2015.0,7.9
3259,5.916666666666667,227.0,4.37,33.5,31.0,121.0,6.96,4.38,2013.0,10.3
3263,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,5.9
3265,6.083333333333333,220.0,4.54,36.5,21.0,118.0,7.08,4.33,2016.0,6.7
3270,5.833333333333333,223.0,4.53,35.0,28.0,115.0,7.0,4.62,2013.0,8.1
3271,6.0,194.0,4.33,34.5,13.0,120.0,7.0,4.24,2011.0,7.5
3272,6.0,209.0,4.46,41.5,23.0,135.0,7.22,4.26,2016.0,6.3
3277,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,3.6
3278,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,3.2
3279,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,7.6
3282,5.833333333333333,197.0,4.39,33.0,19.0,116.0,6.95,4.32,2012.0,3.8
3285,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,6.7
3286,5.833333333333333,225.0,4.82,29.5,20.0,106.0,7.24,4.49,2014.0,1.5
3288,5.916666666666667,222.0,4.55,38.0,21.0,119.0,6.96,4.44,2012.0,3.9
3291,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,2.7
3295,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,1.5
3300,5.75,216.0,4.34,40.0,27.0,117.0,6.99,4.29,2009.0,1.5
3301,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,2.5
3313,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,0.7
3320,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,1.5
3324,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,1.1
3326,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,2.1
3327,5.666666666666667,213.0,4.62,37.0,22.0,115.0,7.52,4.37,2015.0,1.2
3330,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,0.6
3332,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,2.5
3334,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,0.7
3335,5.916666666666667,225.0,4.65,36.0,18.0,118.0,6.78,4.21,2011.0,0.7
3337,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,5.1
3338,6.0,229.0,4.58,33.0,18.0,118.0,6.88,4.22,2014.0,4.0
3339,5.75,214.0,4.76,30.0,17.0,110.0,7.13,4.5,2013.0,1.2
3341,5.916666666666667,220.0,4.68,36.5,19.0,120.0,6.84,4.17,2010.0,1.4
3342,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,-0.4
3345,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,43.349999999999994
3347,5.75,198.0,4.61,29.0,11.0,109.0,7.0,4.4,2015.0,1.3
3351,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,0.2
3354,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,1.4
3357,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,0.5
3359,5.833333333333333,192.0,4.41,39.0,17.0,130.0,7.0,4.24,2016.0,1.1
3362,5.666666666666667,206.0,4.58,31.5,19.0,118.0,7.11,4.26,2014.0,316.4
3364,6.083333333333333,217.0,4.4,38.5,19.0,127.0,7.09,4.4,2007.0,260.7
3372,5.75,223.0,4.46,36.0,28.0,120.0,6.79,4.16,2012.0,232.3
3373,5.75,214.0,4.45,35.5,25.0,121.0,7.0,4.24,2006.0,231.4
3375,6.083333333333333,222.0,4.52,34.5,17.0,120.0,7.0,4.24,2015.0,208.4
3377,5.916666666666667,212.0,4.34,33.0,19.0,120.0,7.0,4.24,2012.0,231.9
3382,6.083333333333333,224.0,4.5,41.5,25.0,127.0,6.82,4.27,2015.0,215.8
3384,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,202.7
3386,6.083333333333333,217.0,4.44,33.0,23.0,118.0,6.84,4.23,2008.0,214.7
3389,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,204.8
3393,5.75,217.0,4.58,34.5,19.0,120.0,7.0,4.24,2005.0,193.4
3395,6.083333333333333,211.0,4.33,33.0,19.0,128.0,7.0,4.24,2008.0,195.7
3396,6.083333333333333,233.0,4.56,29.0,20.0,113.0,7.0,4.24,2014.0,170.3
3398,5.75,215.0,4.62,31.5,21.0,118.0,7.13,4.62,2011.0,203.4
3405,5.833333333333333,235.0,4.46,36.5,28.0,128.0,7.0,4.24,2008.0,162.8
3406,5.833333333333333,198.0,4.5,34.5,19.0,120.0,7.0,4.24,2009.0,178.7
3409,6.0,213.0,4.37,34.5,21.0,124.0,7.28,4.18,2011.0,184.4
3413,5.75,200.0,4.42,37.0,17.0,120.0,7.0,4.24,2012.0,161.4
3417,6.083333333333333,231.0,4.52,34.0,29.0,120.0,6.86,4.2,2009.0,164.9
3420,5.666666666666667,202.0,4.53,33.5,19.0,122.0,6.91,4.12,2013.0,181.2
3426,6.0,214.0,4.48,37.5,17.0,126.0,7.16,4.3,2014.0,180.0
3429,6.0,208.0,4.42,34.5,19.0,118.0,7.22,4.32,2015.0,147.6
3432,6.166666666666667,218.0,4.5,36.0,15.0,119.0,6.89,4.23,2010.0,166.3
3436,5.916666666666667,231.0,4.55,34.5,19.0,120.0,7.0,4.24,2013.0,140.6
3461,6.083333333333333,226.0,4.61,36.0,22.0,117.0,7.19,4.22,2015.0,155.9
3462,5.916666666666667,224.0,4.57,38.0,23.0,117.0,7.0,4.24,2014.0,137.8
3463,5.75,215.0,4.65,35.5,15.0,116.0,7.0,4.24,2015.0,127.6
3465,6.0,241.0,4.7,35.0,18.0,117.0,6.85,4.49,2010.0,122.6
3467,5.666666666666667,224.0,4.6,32.0,17.0,119.0,7.15,4.12,2013.0,141.3
3471,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,132.8
3472,6.083333333333333,230.0,4.48,33.5,16.0,117.0,7.16,4.46,2015.0,124.3
3477,5.5,187.0,4.47,33.0,23.0,105.0,6.96,3.96,2005.0,161.5
3480,6.0,218.0,4.37,36.0,19.0,121.0,7.0,4.33,2010.0,124.5
3481,5.75,207.0,4.54,33.5,19.0,121.0,7.0,4.24,2015.0,164.3
3483,6.0,221.0,4.53,35.5,11.0,121.0,6.96,4.28,2015.0,145.7
3485,5.916666666666667,197.0,4.24,35.0,19.0,130.0,7.0,4.24,2008.0,107.2
3486,5.833333333333333,210.0,4.49,34.0,31.0,115.0,6.95,4.28,2011.0,158.4
3488,5.833333333333333,201.0,4.68,32.0,19.0,118.0,7.0,4.24,2013.0,179.0
3489,6.166666666666667,223.0,4.63,32.0,13.0,121.0,7.15,4.5,2014.0,111.7
3493,6.166666666666667,231.0,4.61,31.5,20.0,112.0,7.0,4.2,2015.0,114.4
3495,5.75,205.0,4.6,42.5,24.0,130.0,6.79,3.95,2015.0,117.0
3497,5.833333333333333,225.0,4.82,29.5,20.0,106.0,7.24,4.49,2014.0,112.0
3498,5.666666666666667,194.0,4.62,26.5,26.0,112.0,6.96,4.24,2008.0,122.4
3502,5.833333333333333,207.0,4.51,34.5,18.0,120.0,7.0,4.24,2011.0,135.1
3503,6.083333333333333,230.0,4.6,31.5,24.0,118.0,6.75,4.24,2013.0,111.2
3504,5.833333333333333,219.0,4.63,35.5,16.0,117.0,7.01,4.19,2012.0,96.6
3508,5.916666666666667,220.0,4.68,36.5,19.0,120.0,6.84,4.17,2010.0,105.7
3510,5.583333333333333,193.0,4.56,34.5,17.0,112.0,6.9,4.18,2011.0,120.2
3512,5.75,204.0,4.57,32.0,23.0,114.0,7.05,4.2,2014.0,122.6
3515,5.916666666666667,200.0,4.38,30.5,19.0,122.0,6.8,4.22,2008.0,101.1
3519,5.833333333333333,228.0,4.62,34.5,19.0,120.0,7.0,4.24,2013.0,82.8
3524,6.083333333333333,215.0,4.52,35.0,19.0,126.0,7.04,4.07,2015.0,108.3
3526,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,86.4
3539,6.0,230.0,4.62,34.5,19.0,114.0,7.0,4.24,2014.0,81.3
3540,5.916666666666667,215.0,4.46,35.5,20.0,125.0,7.05,4.55,2007.0,82.7
3551,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,83.0
3553,6.0,204.0,4.63,35.0,19.0,123.0,7.0,4.24,2013.0,74.1
3555,5.75,209.0,4.41,40.5,32.0,132.0,6.83,4.12,2014.0,83.4
3560,5.75,199.0,4.61,34.0,19.0,122.0,7.0,4.24,2013.0,74.7
3561,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,85.5
3568,5.583333333333333,192.0,4.42,34.5,21.0,120.0,7.0,4.24,2013.0,92.6
3573,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,97.4
3575,5.833333333333333,215.0,4.52,31.5,19.0,111.0,7.13,4.21,2012.0,72.3
3576,6.083333333333333,226.0,4.69,34.5,23.0,120.0,7.0,4.24,2009.0,77.0
3578,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,70.5
3581,5.916666666666667,222.0,4.55,38.0,21.0,119.0,6.96,4.44,2012.0,69.7
3583,5.916666666666667,213.0,4.73,34.0,21.0,118.0,7.15,4.2,2011.0,77.9
3590,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,78.5
3593,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,68.0
3594,5.916666666666667,196.0,4.37,34.5,18.0,120.0,7.0,4.24,2010.0,81.1
3595,5.916666666666667,208.0,4.55,30.5,15.0,119.0,7.12,4.4,2013.0,51.6
3596,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,77.7
3603,5.75,209.0,4.49,35.5,26.0,126.0,6.75,4.0,2014.0,57.2
3606,5.916666666666667,206.0,4.4,34.5,22.0,120.0,7.0,4.24,2015.0,42.6
3611,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,65.0
3614,5.833333333333333,210.0,4.46,41.5,19.0,125.0,6.93,4.1,2009.0,45.7
3619,6.0,221.0,4.57,39.0,19.0,121.0,7.1,4.1,2015.0,42.7
3622,5.75,207.0,4.69,32.5,19.0,115.0,7.08,4.38,2014.0,36.8
3624,5.666666666666667,207.0,4.5,38.5,19.0,126.0,7.0,4.15,2014.0,51.5
3627,5.916666666666667,230.0,4.56,38.0,19.0,129.0,7.27,4.06,2014.0,35.4
3628,5.75,198.0,4.55,34.0,19.0,112.0,6.7,4.09,2007.0,42.9
3639,5.833333333333333,212.0,4.53,36.5,19.0,118.0,7.13,4.24,2015.0,35.1
3644,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,34.5
3646,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,45.2
3648,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,49.2
3652,5.833333333333333,222.0,4.42,36.0,28.0,122.0,7.16,4.31,2012.0,35.2
3655,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,35.6
3658,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,42.0
3664,5.833333333333333,220.0,4.54,43.0,27.0,125.0,6.69,4.02,2013.0,28.9
3665,5.833333333333333,223.0,4.58,34.5,20.0,120.0,7.0,4.24,2012.0,32.2
3666,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,34.4
3668,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,27.4
3673,5.916666666666667,222.0,4.45,35.5,16.0,121.0,7.37,4.25,2014.0,45.1
3674,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,36.0
3679,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,31.8
3681,5.75,193.0,4.49,34.5,20.0,120.0,7.0,4.24,2012.0,35.2
3684,6.0,194.0,4.33,34.5,13.0,120.0,7.0,4.24,2011.0,29.0
3685,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,35.0
3687,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,30.9
3689,5.666666666666667,216.0,4.55,33.0,27.0,122.0,6.7,4.17,2013.0,30.4
3690,5.75,225.0,4.56,33.5,16.0,120.0,7.0,4.24,2014.0,25.2
3694,5.916666666666667,229.0,4.81,38.5,17.0,121.0,7.0,4.24,2015.0,21.4
3696,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,26.4
3700,5.666666666666667,195.0,4.48,35.0,17.0,118.0,7.15,4.15,2013.0,21.8
3708,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,29.4
3709,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,22.7
3712,5.916666666666667,219.0,4.4,36.5,11.0,119.0,6.67,4.01,2011.0,26.4
3717,5.916666666666667,227.0,4.37,33.5,31.0,121.0,6.96,4.38,2013.0,17.6
3720,6.083333333333333,233.0,4.67,33.0,15.0,121.0,7.09,4.49,2010.0,20.8
3724,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,23.8
3727,5.833333333333333,214.0,4.73,39.0,21.0,125.0,6.85,4.09,2013.0,23.8
3730,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,19.5
3733,6.0,229.0,4.58,33.0,18.0,118.0,6.88,4.22,2014.0,18.6
3734,5.75,196.0,4.52,35.5,20.0,122.0,6.87,4.2,2013.0,21.6
3735,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,13.2
3740,5.833333333333333,213.0,4.57,35.0,22.0,117.0,6.97,4.04,2012.0,21.6
3741,6.083333333333333,241.0,4.55,34.5,19.0,120.0,7.0,4.24,2004.0,14.0
3760,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,18.7
3765,5.75,217.0,4.61,34.0,17.0,116.0,7.0,4.18,2015.0,16.6
3769,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,12.3
3773,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,15.9
3776,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,13.0
3780,5.916666666666667,225.0,4.65,36.0,18.0,118.0,6.78,4.21,2011.0,12.8
3790,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,12.7
3791,6.0,231.0,4.5,38.0,22.0,118.0,6.94,4.25,2010.0,9.7
3794,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,9.1
3795,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,9.8
3802,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,11.9
3804,5.75,214.0,4.76,30.0,17.0,110.0,7.13,4.5,2013.0,7.2
3806,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,6.2
3809,5.916666666666667,201.0,4.37,34.5,19.0,120.0,7.0,4.24,2006.0,8.7
3810,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,5.1
3812,5.666666666666667,217.0,4.7,32.0,21.0,113.0,7.0,4.24,2015.0,11.2
3813,5.5,196.0,4.59,33.0,19.0,113.0,7.31,4.26,2011.0,6.1
3814,5.75,198.0,4.61,29.0,11.0,109.0,7.0,4.4,2015.0,4.0
3815,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,4.7
3822,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,4.2
3824,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,7.6
3826,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,3.3
3828,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,7.4
3831,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,9.2
3833,5.916666666666667,224.0,4.62,34.5,19.0,117.0,6.86,4.15,2015.0,2.5
3835,6.0,217.0,4.62,40.0,15.0,125.0,7.15,4.25,2015.0,2.1
3839,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,1.9
3840,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,5.5
3843,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,3.6
3844,6.0,218.0,4.45,36.5,17.0,123.0,7.07,4.28,2012.0,4.8
3845,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,2.8
3846,5.75,203.0,4.4,38.0,25.0,126.0,7.24,4.18,2011.0,2.2
3847,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,3.0
3855,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,2.4
3863,5.666666666666667,213.0,4.62,37.0,22.0,115.0,7.52,4.37,2015.0,1.7
3866,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,4.4
3868,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,1.1
3869,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,2.1
3875,5.583333333333333,195.0,4.49,33.5,18.0,119.0,6.84,4.12,2015.0,1.2
3879,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,1.4
3884,5.583333333333333,199.0,4.46,35.0,24.0,122.0,6.74,4.21,2011.0,0.2
3892,5.833333333333333,218.0,4.75,34.5,22.0,119.0,7.0,4.24,2013.0,0.1
3893,5.916666666666667,213.0,4.56,37.5,16.0,124.0,7.0,4.24,2013.0,0.7
3894,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,1.5
3897,5.833333333333333,197.0,4.39,33.0,19.0,116.0,6.95,4.32,2012.0,-1.7
3899,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,-2.8
3900,6.0,213.0,4.37,34.5,21.0,124.0,7.28,4.18,2011.0,351.1
3901,6.083333333333333,230.0,4.6,31.5,24.0,118.0,6.75,4.24,2013.0,370.5
3902,5.916666666666667,215.0,4.46,35.5,20.0,125.0,7.05,4.55,2007.0,302.3
3904,6.083333333333333,217.0,4.44,33.0,23.0,118.0,6.84,4.23,2008.0,346.6
3905,6.083333333333333,226.0,4.69,34.5,23.0,120.0,7.0,4.24,2009.0,273.5
3906,5.916666666666667,231.0,4.55,34.5,19.0,120.0,7.0,4.24,2013.0,272.6
3911,5.916666666666667,200.0,4.38,30.5,19.0,122.0,6.8,4.22,2008.0,250.4
3915,5.666666666666667,194.0,4.62,26.5,26.0,112.0,6.96,4.24,2008.0,246.9
3920,5.916666666666667,212.0,4.34,33.0,19.0,120.0,7.0,4.24,2012.0,223.4
3923,6.083333333333333,233.0,4.56,29.0,20.0,113.0,7.0,4.24,2014.0,210.9
3924,5.666666666666667,224.0,4.6,32.0,17.0,119.0,7.15,4.12,2013.0,211.3
3929,5.833333333333333,198.0,4.5,34.5,19.0,120.0,7.0,4.24,2009.0,199.4
3930,5.833333333333333,219.0,4.63,35.5,16.0,117.0,7.01,4.19,2012.0,187.9
3933,5.916666666666667,220.0,4.68,36.5,19.0,120.0,6.84,4.17,2010.0,198.2
3934,5.75,215.0,4.62,31.5,21.0,118.0,7.13,4.62,2011.0,191.9
3945,5.916666666666667,229.0,4.77,30.0,22.0,104.0,7.09,4.37,2011.0,194.2
3946,5.75,217.0,4.58,34.5,19.0,120.0,7.0,4.24,2005.0,158.7
3949,5.666666666666667,202.0,4.53,33.5,19.0,122.0,6.91,4.12,2013.0,187.9
3959,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,152.4
3964,5.75,199.0,4.61,34.0,19.0,122.0,7.0,4.24,2013.0,177.5
3966,5.916666666666667,230.0,4.56,38.0,19.0,129.0,7.27,4.06,2014.0,145.1
3971,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,188.6
3973,6.083333333333333,241.0,4.55,34.5,19.0,120.0,7.0,4.24,2004.0,141.5
3976,5.833333333333333,235.0,4.46,36.5,28.0,128.0,7.0,4.24,2008.0,146.0
3995,5.666666666666667,207.0,4.5,38.5,19.0,126.0,7.0,4.15,2014.0,135.3
4000,5.5,187.0,4.47,33.0,23.0,105.0,6.96,3.96,2005.0,157.6
4001,5.75,198.0,4.55,34.0,19.0,112.0,6.7,4.09,2007.0,154.5
4002,5.833333333333333,210.0,4.49,34.0,31.0,115.0,6.95,4.28,2011.0,165.8
4003,5.916666666666667,224.0,4.57,38.0,23.0,117.0,7.0,4.24,2014.0,122.4
4010,6.083333333333333,231.0,4.52,34.0,29.0,120.0,6.86,4.2,2009.0,138.5
4011,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,145.3
4014,5.916666666666667,227.0,4.37,33.5,31.0,121.0,6.96,4.38,2013.0,121.0
4018,5.75,225.0,4.56,33.5,16.0,120.0,7.0,4.24,2014.0,112.7
4031,5.916666666666667,197.0,4.24,35.0,19.0,130.0,7.0,4.24,2008.0,115.4
4032,5.75,228.0,4.48,34.5,19.0,120.0,7.0,4.24,2012.0,117.8
4033,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,113.6
4037,6.0,241.0,4.7,35.0,18.0,117.0,6.85,4.49,2010.0,98.1
4045,5.916666666666667,219.0,4.4,36.5,11.0,119.0,6.67,4.01,2011.0,127.3
4046,6.083333333333333,211.0,4.33,33.0,19.0,128.0,7.0,4.24,2008.0,120.6
4047,6.166666666666667,223.0,4.63,32.0,13.0,121.0,7.15,4.5,2014.0,97.1
4049,5.75,200.0,4.42,37.0,17.0,120.0,7.0,4.24,2012.0,102.3
4050,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,124.8
4053,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,111.1
4054,5.75,209.0,4.49,35.5,26.0,126.0,6.75,4.0,2014.0,96.2
4055,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,123.0
4065,5.833333333333333,223.0,4.58,34.5,20.0,120.0,7.0,4.24,2012.0,72.9
4070,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,85.7
4074,5.75,223.0,4.46,36.0,28.0,120.0,6.79,4.16,2012.0,80.8
4075,5.916666666666667,201.0,4.37,34.5,19.0,120.0,7.0,4.24,2006.0,107.0
4076,5.75,209.0,4.41,40.5,32.0,132.0,6.83,4.12,2014.0,94.3
4077,5.916666666666667,220.0,4.34,40.5,26.0,124.0,6.91,4.12,2010.0,76.1
4082,5.916666666666667,215.0,4.54,34.5,19.0,120.0,7.0,4.24,2013.0,77.6
4088,6.0,229.0,4.58,33.0,18.0,118.0,6.88,4.22,2014.0,70.6
4090,6.0,230.0,4.62,34.5,19.0,114.0,7.0,4.24,2014.0,74.1
4094,6.0,231.0,4.5,38.0,22.0,118.0,6.94,4.25,2010.0,81.2
4095,5.833333333333333,201.0,4.68,32.0,19.0,118.0,7.0,4.24,2013.0,94.7
4096,6.083333333333333,233.0,4.67,33.0,15.0,121.0,7.09,4.49,2010.0,68.1
4099,5.833333333333333,222.0,4.42,36.0,28.0,122.0,7.16,4.31,2012.0,75.6
4102,6.166666666666667,218.0,4.5,36.0,15.0,119.0,6.89,4.23,2010.0,77.3
