,Ht,Wt,40yd,Vertical,Bench,BroadJump,3Cone,Shuttle,Combine_Year,Fantasy_PPR
3084,5.916666666666667,195.0,4.4,36.0,15.0,120.0,6.77,4.15,2010.0,48.8
3085,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,56.9
3087,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,57.5
3088,6.25,196.0,4.67,33.0,15.0,127.0,7.4,4.28,2016.0,44.2
3089,5.916666666666667,178.0,4.51,33.0,15.0,116.0,7.16,4.22,2014.0,59.2
3090,6.0,202.0,4.63,39.5,15.0,126.0,6.915,4.21,2001.0,59.2
3094,6.25,217.0,4.54,36.0,15.0,121.0,6.915,4.21,2010.0,40.4
3095,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,49.1
3096,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,46.9
3104,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,36.7
3106,6.083333333333333,217.0,4.52,36.0,15.0,126.0,7.06,4.18,2014.0,37.5
3108,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,46.3
3112,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,35.7
3115,5.916666666666667,206.0,4.51,35.5,14.0,116.0,6.915,4.21,2014.0,40.8
3116,6.25,219.0,4.42,37.5,20.0,123.0,6.64,3.98,2014.0,36.1
3117,6.166666666666667,209.0,4.45,35.5,12.0,122.0,6.96,4.46,2016.0,43.6
3124,5.833333333333333,200.0,4.6,37.5,16.0,125.0,6.8,4.13,2016.0,38.2
3125,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,43.2
3127,5.916666666666667,179.0,4.58,38.0,15.0,119.0,6.8,4.2,2009.0,44.2
3131,6.0,201.0,4.57,33.5,8.0,116.0,6.915,4.21,2016.0,28.7
3132,6.25,194.0,4.51,34.5,7.0,122.0,6.65,4.33,2013.0,31.0
3133,5.916666666666667,176.0,4.51,31.0,15.0,120.0,6.57,4.12,2008.0,36.0
3137,6.166666666666667,230.0,4.41,39.0,15.0,132.0,6.915,4.21,2003.0,29.5
3138,6.166666666666667,215.0,4.43,38.0,18.0,132.0,6.915,4.21,2016.0,38.5
3141,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,27.1
3142,6.25,205.0,4.47,31.5,14.0,119.0,6.915,4.21,2016.0,37.0
3145,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,28.2
3147,6.25,215.0,4.35,36.5,23.0,123.0,6.92,4.14,2015.0,38.6
3151,6.083333333333333,219.0,4.57,37.0,20.0,118.0,6.915,4.21,2010.0,22.6
3160,6.416666666666667,241.0,4.46,39.0,15.0,121.0,6.915,4.21,2005.0,32.3
3162,6.0,183.0,4.52,36.0,15.0,121.0,6.915,4.21,2009.0,24.5
3167,6.083333333333333,201.0,4.5,35.0,17.0,123.0,6.65,4.07,2016.0,30.9
3171,6.083333333333333,210.0,4.53,37.0,15.0,120.0,6.65,4.1,2011.0,18.9
3172,6.0,205.0,4.5,34.5,21.0,114.0,6.5,4.07,2011.0,26.2
3179,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,28.2
3183,6.083333333333333,229.0,4.55,35.5,20.0,116.0,6.89,4.39,2013.0,26.3
3184,6.083333333333333,206.0,4.53,37.0,10.0,130.0,6.76,4.2,2016.0,19.5
3188,6.166666666666667,217.0,4.44,42.0,15.0,123.0,6.915,4.21,2015.0,27.1
3189,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,21.6
3190,5.916666666666667,189.0,4.45,37.0,20.0,120.0,6.8,4.02,2013.0,17.1
3191,5.833333333333333,182.0,4.39,38.0,11.0,120.0,6.93,4.03,2012.0,23.7
3195,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,20.2
3200,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,23.0
3201,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,14.0
3203,5.75,182.0,4.72,33.0,15.0,123.0,6.915,4.21,2016.0,16.1
3209,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,23.0
3212,6.0,211.0,4.5,35.5,14.0,120.0,6.915,4.21,2016.0,11.9
3213,5.916666666666667,203.0,4.52,31.0,15.0,115.0,6.915,4.21,2016.0,22.6
3216,6.0,188.0,4.46,33.0,15.0,119.0,6.82,4.27,2014.0,14.3
3218,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,15.7
3223,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,11.7
3229,6.0,199.0,4.64,35.5,8.0,119.0,6.68,4.11,2014.0,16.6
3231,6.083333333333333,196.0,4.64,32.0,13.0,116.0,6.915,4.21,2016.0,13.7
3232,6.166666666666667,215.0,4.52,36.0,23.0,121.0,6.915,4.21,2014.0,15.6
3235,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,11.5
3237,6.0,206.0,4.56,30.5,20.0,115.0,7.22,4.31,2016.0,13.8
3238,5.75,192.0,4.46,39.0,20.0,122.0,6.77,4.01,2014.0,7.2
3239,6.166666666666667,202.0,4.5,41.0,14.0,131.0,6.84,4.08,2016.0,8.6
3240,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,13.1
3242,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,14.6
3245,6.0,215.0,4.54,32.5,15.0,121.0,7.07,4.25,2015.0,16.9
3247,6.166666666666667,206.0,4.58,36.0,15.0,121.0,6.915,4.21,2013.0,12.3
3251,6.083333333333333,188.0,4.42,38.5,11.0,124.0,6.6,4.22,2016.0,9.4
3252,6.083333333333333,190.0,4.54,31.5,8.0,123.0,6.915,4.21,2016.0,7.7
3255,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,13.4
3257,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,10.9
3260,5.833333333333333,203.0,4.53,34.0,10.0,111.0,6.77,4.21,2011.0,6.3
3261,6.0,189.0,4.47,36.5,11.0,123.0,6.91,4.33,2013.0,7.0
3262,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,7.0
3268,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,7.3
3269,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,4.1
3273,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,6.9
3274,5.75,172.0,4.53,37.5,20.0,118.0,6.915,4.06,2010.0,10.8
3281,6.083333333333333,224.0,4.45,34.5,24.0,117.0,6.9,4.14,2011.0,4.7
3287,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,3.7
3289,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,2.6
3293,5.916666666666667,192.0,4.39,36.0,19.0,121.0,6.915,4.21,2009.0,3.7
3296,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,1.5
3298,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,3.8
3302,6.166666666666667,226.0,4.52,36.0,15.0,121.0,6.915,4.21,2015.0,3.3
3303,6.0,196.0,4.42,39.0,10.0,122.0,6.915,4.15,2015.0,3.0
3305,6.25,198.0,4.55,37.0,15.0,124.0,6.89,4.01,2014.0,3.0
3306,5.666666666666667,195.0,4.3,40.5,15.0,126.0,6.65,4.28,2009.0,4.7
3308,6.166666666666667,221.0,4.52,33.0,12.0,117.0,6.915,4.21,2016.0,2.5
3309,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,4.2
3311,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,3.4
3312,6.083333333333333,195.0,4.5,30.5,4.0,117.0,6.8,4.08,2014.0,1.8
3314,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,3.1
3321,5.916666666666667,182.0,4.53,36.5,15.0,122.0,6.88,4.12,2015.0,6.2
3329,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,1.6
3336,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,1.8
3340,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,1.9
3350,6.083333333333333,207.0,4.47,34.5,15.0,121.0,7.08,4.33,2016.0,1.3
3356,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,1.3
3361,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,-1.5
3363,5.833333333333333,186.0,4.56,33.5,13.0,105.0,6.98,4.18,2010.0,388.2
3365,6.25,220.0,4.34,38.5,17.0,135.0,6.66,4.25,2011.0,375.1
3367,6.333333333333333,229.0,4.52,37.0,15.0,120.0,6.915,4.21,2006.0,339.2
3368,6.25,220.0,4.6,39.0,15.0,127.0,7.0,4.0,2014.0,304.0
3369,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,319.3
3371,6.083333333333333,214.0,4.57,36.0,15.0,115.0,6.915,4.5,2013.0,331.1
3378,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,268.9
3383,6.333333333333333,211.0,4.48,34.5,18.0,126.0,6.91,4.21,2011.0,273.7
3388,6.416666666666667,239.0,4.35,36.0,15.0,121.0,6.915,4.21,2007.0,261.4
3390,6.25,217.0,4.54,36.0,15.0,121.0,6.915,4.21,2010.0,252.7
3391,6.25,225.0,4.48,36.0,15.0,121.0,6.915,4.21,2004.0,280.5
3392,5.833333333333333,189.0,4.33,36.0,16.0,120.0,6.76,3.81,2014.0,253.6
3394,5.916666666666667,205.0,4.65,28.5,12.0,110.0,6.915,4.21,2014.0,275.4
3397,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,243.1
3399,6.25,224.0,4.52,36.0,15.0,121.0,6.915,4.21,2010.0,267.4
3401,6.083333333333333,198.0,4.55,31.0,14.0,120.0,7.23,4.5,2014.0,225.1
3402,6.083333333333333,211.0,4.43,34.0,16.0,126.0,6.95,4.34,2014.0,218.8
3404,6.0,198.0,4.43,36.0,15.0,121.0,6.915,4.21,2009.0,243.2
3411,5.916666666666667,186.0,4.4,39.5,12.0,126.0,6.64,4.1,2010.0,224.4
3412,5.666666666666667,174.0,4.34,32.0,14.0,120.0,6.915,4.01,2013.0,198.7
3415,6.083333333333333,215.0,4.54,36.0,15.0,121.0,6.915,4.21,2009.0,231.2
3416,6.25,212.0,4.46,35.5,21.0,120.0,6.95,4.18,2014.0,230.7
3418,5.833333333333333,179.0,4.34,36.5,15.0,119.0,6.91,4.12,2014.0,207.5
3419,5.75,183.0,4.34,36.0,15.0,121.0,6.915,4.21,2012.0,211.4
3422,6.083333333333333,207.0,4.54,34.0,22.0,119.0,7.06,4.2,2007.0,191.0
3423,6.083333333333333,211.0,4.42,33.0,15.0,120.0,6.71,3.98,2015.0,212.7
3424,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,183.9
3427,6.416666666666667,231.0,4.53,37.0,12.0,121.0,7.08,4.26,2014.0,210.6
3435,5.833333333333333,191.0,4.46,33.5,16.0,115.0,7.08,4.34,2011.0,208.9
3455,5.833333333333333,172.0,4.31,38.0,14.0,119.0,6.915,4.21,2012.0,197.8
3457,6.25,210.0,4.55,31.0,15.0,121.0,6.99,4.36,2012.0,184.7
3458,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,197.4
3459,6.25,220.0,4.4,36.5,16.0,122.0,6.915,4.21,2012.0,172.9
3460,6.333333333333333,211.0,4.42,39.0,16.0,124.0,7.18,4.15,2014.0,170.2
3464,5.833333333333333,199.0,4.42,35.0,17.0,120.0,7.12,4.34,2010.0,209.4
3468,6.0,210.0,4.42,36.5,20.0,125.0,6.9,4.19,2008.0,185.7
3469,5.833333333333333,182.0,4.4,35.5,15.0,121.0,6.89,4.07,2015.0,165.4
3470,5.916666666666667,195.0,4.62,33.5,11.0,113.0,7.19,4.39,2014.0,183.4
3473,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,172.5
3475,6.166666666666667,199.0,4.46,33.0,22.0,112.0,6.81,4.11,2012.0,173.9
3476,6.166666666666667,221.0,4.4,39.5,13.0,132.0,7.02,4.3,2014.0,173.3
3478,5.916666666666667,189.0,4.45,37.0,20.0,120.0,6.8,4.02,2013.0,150.9
3479,6.25,216.0,4.48,36.0,15.0,121.0,6.915,4.21,2012.0,158.7
3482,6.166666666666667,208.0,4.52,32.5,11.0,119.0,7.01,4.32,2013.0,154.0
3484,6.083333333333333,216.0,4.72,33.5,15.0,114.0,7.35,4.33,2003.0,169.9
3487,6.083333333333333,209.0,4.5,34.0,14.0,119.0,7.03,4.12,2012.0,147.5
3490,6.0,195.0,4.46,35.0,15.0,115.0,7.03,4.32,2015.0,149.3
3492,6.166666666666667,206.0,4.58,36.0,15.0,121.0,6.915,4.21,2013.0,161.5
3496,6.083333333333333,204.0,4.41,41.0,19.0,126.0,6.72,4.13,2011.0,125.3
3501,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,136.8
3506,6.25,218.0,4.47,37.0,23.0,124.0,6.915,4.47,2009.0,122.1
3507,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,131.0
3511,5.833333333333333,183.0,4.58,27.5,13.0,103.0,6.81,4.25,2008.0,148.3
3513,6.416666666666667,237.0,4.49,33.5,13.0,119.0,6.89,4.45,2015.0,112.9
3514,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,131.6
3516,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,112.0
3518,5.833333333333333,203.0,4.53,34.0,10.0,111.0,6.77,4.21,2011.0,112.8
3520,6.416666666666667,224.0,4.5,37.0,16.0,123.0,6.94,4.43,2006.0,121.0
3522,5.666666666666667,185.0,4.56,37.0,10.0,115.0,7.17,4.32,2015.0,133.6
3523,6.333333333333333,232.0,4.7,38.5,17.0,122.0,6.915,4.21,2015.0,106.3
3525,5.833333333333333,169.0,4.35,36.0,15.0,120.0,6.915,4.21,2008.0,104.8
3527,6.416666666666667,241.0,4.46,39.0,15.0,121.0,6.915,4.21,2005.0,107.3
3528,6.166666666666667,230.0,4.41,39.0,15.0,132.0,6.915,4.21,2003.0,115.3
3530,5.916666666666667,178.0,4.51,33.0,15.0,116.0,7.16,4.22,2014.0,103.5
3531,6.0,202.0,4.63,39.5,15.0,126.0,6.915,4.21,2001.0,103.5
3533,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,102.1
3536,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,107.9
3537,6.0,201.0,4.51,33.5,14.0,117.0,7.15,4.47,2013.0,118.2
3542,6.0,212.0,4.54,36.0,15.0,121.0,6.93,3.91,2004.0,107.1
3543,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,112.7
3545,6.0,205.0,4.5,34.5,21.0,114.0,6.5,4.07,2011.0,109.9
3547,6.25,209.0,4.45,36.5,17.0,125.0,6.915,4.21,2015.0,93.4
3550,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,99.6
3552,6.166666666666667,195.0,4.49,34.5,15.0,120.0,6.65,4.12,2009.0,110.3
3556,6.0,194.0,4.38,33.5,16.0,124.0,6.915,4.35,2013.0,89.0
3558,5.75,172.0,4.53,37.5,20.0,118.0,6.915,4.06,2010.0,91.7
3559,5.833333333333333,196.0,4.49,38.5,15.0,121.0,6.93,4.18,2012.0,96.5
3562,6.0,199.0,4.33,40.0,14.0,129.0,6.9,4.27,2009.0,98.9
3563,5.75,202.0,4.43,37.5,10.0,123.0,7.0,4.21,2014.0,94.7
3564,6.083333333333333,211.0,4.62,36.0,19.0,126.0,6.88,4.22,2012.0,91.5
3565,6.166666666666667,225.0,4.52,36.0,15.0,121.0,6.915,4.21,2010.0,89.1
3570,6.5,225.0,4.56,32.5,21.0,121.0,7.33,4.51,2014.0,87.4
3571,6.083333333333333,207.0,4.46,36.0,15.0,121.0,6.915,4.21,2005.0,99.6
3572,6.083333333333333,212.0,4.56,39.5,14.0,123.0,6.82,4.3,2014.0,106.3
3574,5.75,177.0,4.52,36.0,15.0,121.0,6.915,4.21,2005.0,84.7
3579,6.166666666666667,211.0,4.58,36.0,15.0,115.0,6.81,4.23,2010.0,89.4
3580,6.25,194.0,4.51,34.5,7.0,122.0,6.65,4.33,2013.0,80.4
3582,5.916666666666667,176.0,4.51,31.0,15.0,120.0,6.57,4.12,2008.0,86.5
3584,6.083333333333333,209.0,4.4,36.0,14.0,117.0,6.94,4.21,2011.0,76.7
3589,5.916666666666667,206.0,4.51,35.5,14.0,116.0,6.915,4.21,2014.0,76.2
3597,6.0,204.0,4.53,33.0,8.0,118.0,6.91,4.01,2013.0,75.9
3598,6.25,222.0,4.53,33.0,15.0,114.0,6.915,4.21,2010.0,65.7
3599,5.833333333333333,182.0,4.39,38.0,11.0,120.0,6.93,4.03,2012.0,79.1
3601,5.916666666666667,198.0,4.35,33.5,19.0,118.0,6.97,4.23,2012.0,63.1
3602,6.166666666666667,210.0,4.3,38.5,16.0,126.0,6.8,4.18,2009.0,64.4
3604,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,74.8
3610,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,50.9
3612,6.0,199.0,4.64,35.5,8.0,119.0,6.68,4.11,2014.0,61.8
3615,5.916666666666667,188.0,4.42,39.5,13.0,122.0,6.85,4.13,2012.0,61.5
3620,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,67.3
3621,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,53.4
3626,6.166666666666667,217.0,4.44,42.0,15.0,123.0,6.915,4.21,2015.0,48.1
3633,6.0,198.0,4.42,36.0,12.0,121.0,6.915,4.21,2015.0,55.3
3634,6.166666666666667,225.0,4.41,36.0,19.0,121.0,6.915,4.21,2014.0,53.5
3635,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,59.0
3636,6.333333333333333,196.0,4.44,39.5,15.0,136.0,6.915,4.33,2013.0,54.4
3637,5.916666666666667,192.0,4.39,36.0,19.0,121.0,6.915,4.21,2009.0,49.9
3641,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,38.4
3642,5.833333333333333,184.0,4.39,36.0,24.0,124.0,7.07,4.34,2008.0,66.7
3643,6.0,192.0,4.52,38.0,15.0,127.0,6.915,4.01,2014.0,43.9
3645,6.166666666666667,215.0,4.47,40.5,21.0,123.0,7.09,4.14,2006.0,41.4
3647,5.833333333333333,185.0,4.33,37.0,13.0,122.0,6.7,4.11,2015.0,46.2
3650,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,54.6
3651,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,50.0
3653,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,44.9
3654,5.916666666666667,182.0,4.53,36.5,15.0,122.0,6.88,4.12,2015.0,46.3
3656,5.916666666666667,197.0,4.42,36.5,15.0,117.0,6.68,4.16,2006.0,45.8
3657,5.75,189.0,4.56,34.5,16.0,120.0,6.915,4.21,2011.0,43.2
3660,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,44.4
3662,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,37.8
3663,6.166666666666667,213.0,4.35,45.0,18.0,139.0,7.06,4.3,2015.0,42.9
3667,5.833333333333333,193.0,4.52,34.5,11.0,117.0,6.81,4.09,2013.0,36.2
3669,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,52.1
3678,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,35.3
3680,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,41.5
3688,5.916666666666667,179.0,4.58,38.0,15.0,119.0,6.8,4.2,2009.0,42.7
3691,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,31.4
3692,6.0,204.0,4.35,33.0,15.0,124.0,6.75,4.11,2008.0,29.5
3695,6.083333333333333,217.0,4.52,36.0,15.0,126.0,7.06,4.18,2014.0,36.3
3697,6.166666666666667,203.0,4.32,36.0,12.0,121.0,6.915,4.21,2009.0,29.8
3698,5.916666666666667,195.0,4.4,36.0,15.0,120.0,6.77,4.15,2010.0,30.5
3704,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,30.2
3705,5.833333333333333,192.0,4.56,36.5,11.0,114.0,6.63,4.21,2015.0,40.4
3706,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,42.8
3713,6.0,188.0,4.46,33.0,15.0,119.0,6.82,4.27,2014.0,26.9
3716,6.083333333333333,193.0,4.54,33.5,8.0,121.0,6.88,4.21,2013.0,33.5
3719,6.0,196.0,4.42,39.0,10.0,122.0,6.915,4.15,2015.0,24.5
3723,6.25,198.0,4.55,37.0,15.0,124.0,6.89,4.01,2014.0,22.4
3725,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,21.8
3726,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,17.0
3728,6.25,210.0,4.37,36.0,15.0,121.0,6.915,4.21,2013.0,27.1
3729,5.75,197.0,4.45,39.5,15.0,120.0,6.69,3.95,2014.0,27.0
3732,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,21.1
3742,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,21.7
3743,6.166666666666667,211.0,4.34,35.5,15.0,127.0,7.15,4.19,2011.0,16.9
3744,6.0,215.0,4.54,32.5,15.0,121.0,7.07,4.25,2015.0,26.9
3746,6.166666666666667,216.0,4.42,37.0,15.0,128.0,6.915,4.21,2013.0,14.5
3750,6.0,212.0,4.62,37.0,20.0,118.0,6.915,4.21,2006.0,26.9
3751,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,25.7
3752,6.166666666666667,215.0,4.52,36.0,23.0,121.0,6.915,4.21,2014.0,18.0
3753,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,23.0
3756,6.0,183.0,4.52,36.0,15.0,121.0,6.915,4.21,2009.0,13.9
3757,6.083333333333333,195.0,4.5,30.5,4.0,117.0,6.8,4.08,2014.0,20.1
3758,6.333333333333333,213.0,4.63,36.0,15.0,121.0,6.915,4.21,2013.0,25.2
3759,5.75,192.0,4.46,39.0,20.0,122.0,6.77,4.01,2014.0,16.2
3762,6.166666666666667,199.0,4.42,37.5,15.0,136.0,7.08,4.52,2008.0,16.4
3763,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,18.9
3772,6.25,220.0,4.5,34.0,15.0,119.0,7.1,4.23,2012.0,20.2
3774,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,23.2
3775,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,16.3
3781,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,11.8
3785,6.25,219.0,4.42,37.5,20.0,123.0,6.64,3.98,2014.0,9.9
3786,6.0,210.0,4.41,38.0,16.0,122.0,6.96,4.08,2015.0,9.6
3787,6.0,196.0,4.36,40.5,19.0,129.0,6.85,4.11,2012.0,14.0
3789,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,10.1
3792,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,19.8
3801,6.166666666666667,204.0,4.43,31.5,12.0,120.0,6.915,4.21,2013.0,9.6
3807,6.166666666666667,221.0,4.51,33.0,15.0,125.0,6.81,4.35,2007.0,10.3
3811,6.083333333333333,212.0,4.51,36.0,15.0,121.0,6.915,4.21,2009.0,12.4
3816,5.916666666666667,199.0,4.59,35.0,16.0,117.0,6.915,4.16,2010.0,9.0
3817,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,5.1
3818,6.0,175.0,4.4,38.0,15.0,124.0,7.09,4.21,2014.0,5.0
3819,6.083333333333333,210.0,4.53,37.0,15.0,120.0,6.65,4.1,2011.0,7.1
3820,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,7.3
3829,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,4.5
3832,5.666666666666667,180.0,4.43,34.0,13.0,121.0,6.64,4.07,2015.0,2.5
3834,5.916666666666667,187.0,4.68,33.5,12.0,121.0,6.64,4.25,2011.0,3.2
3836,6.166666666666667,216.0,4.49,36.5,23.0,124.0,6.86,4.18,2015.0,4.1
3837,5.75,183.0,4.27,36.0,13.0,132.0,6.915,4.21,2013.0,4.4
3838,5.916666666666667,188.0,4.34,33.5,8.0,120.0,6.77,4.18,2012.0,6.4
3842,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,2.6
3849,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,2.5
3850,5.916666666666667,193.0,4.44,34.5,15.0,118.0,6.97,4.18,2015.0,3.8
3853,6.083333333333333,212.0,4.43,41.0,23.0,131.0,6.98,4.06,2015.0,2.1
3854,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,1.9
3856,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,1.5
3859,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,0.6
3860,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,3.1
3871,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,1.8
3873,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,0.8
3874,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,2.3
3876,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,4.4
3877,6.25,204.0,4.6,36.0,14.0,115.0,7.22,4.39,2010.0,1.4
3891,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,-0.1
3895,6.083333333333333,229.0,4.55,35.5,20.0,116.0,6.89,4.39,2013.0,-0.4
3903,5.833333333333333,186.0,4.56,33.5,13.0,105.0,6.98,4.18,2010.0,386.9
3907,6.25,217.0,4.51,31.0,15.0,123.0,7.03,4.35,2008.0,327.9
3908,6.25,224.0,4.52,36.0,15.0,121.0,6.915,4.21,2010.0,340.9
3909,6.166666666666667,225.0,4.52,36.0,15.0,121.0,6.915,4.21,2010.0,316.0
3914,6.083333333333333,203.0,4.48,36.0,15.0,121.0,6.915,4.21,2013.0,295.0
3916,5.833333333333333,191.0,4.46,33.5,16.0,115.0,7.08,4.34,2011.0,293.4
